contactsaddressid,vanid,zip5,zip4,latitude,longitude,datecreated,dateunsubscribed
930518,100937031,94117,,,,9/11/19,
930518,100937031,94117,,,,9/11/19,
930518,100937031,94117,,,,9/11/19,
881902,100888415,20817,,,,5/8/20,
881902,100888415,20817,,,,5/8/20,
881902,100888415,20817,,,,5/8/20,
881902,100888415,20817,,,,5/8/20,
881902,100888415,20817,,,,5/8/20,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
881902,100888415,20817,,,,10/24/19,
2364474,102479832,92101,,,,6/11/22,
2364474,102479832,92101,,,,6/11/22,
2364474,102479832,92101,,,,6/11/22,
2364474,102479832,92101,,,,6/11/22,
2364474,102479832,92101,,,,6/11/22,
2394304,102491733,14502,,,,7/22/22,9/6/22
2394304,102491733,14502,,,,7/22/22,
2394304,102491733,14502,,,,7/22/22,9/6/22
2394304,102491733,14502,,,,7/22/22,
2394304,102491733,14502,,,,7/22/22,9/6/22
2394304,102491733,14502,,,,7/22/22,
2394304,102491733,14502,,,,7/22/22,9/6/22
2394304,102491733,14502,,,,7/22/22,
2394304,102491733,14502,,,,7/22/22,9/6/22
2394304,102491733,14502,,,,7/22/22,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
930514,100937027,19567,1109,,,11/7/19,
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,11/9/21
1096394,100927716,,,,,10/24/19,6/24/20
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,11/9/21
1096394,100927716,,,,,10/24/19,6/24/20
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,11/9/21
1096394,100927716,,,,,10/24/19,6/24/20
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,10/24/19,11/9/21
1096394,100927716,,,,,10/24/19,6/24/20
1096394,100927716,,,,,10/24/19,
1096394,100927716,,,,,11/7/19,
1096394,100927716,,,,,11/7/19,11/9/21
1096394,100927716,,,,,11/7/19,6/24/20
1096394,100927716,,,,,11/7/19,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1123197,101169705,60610,,,,5/26/22,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,6/16/22
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,6/16/22
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,6/16/22
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,6/16/22
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,6/16/22
1050842,100934737,19468,,,,9/11/19,
1050842,100934737,19468,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1462591,100937031,90720,,,,9/11/19,
1273820,100870201,48009,,,,9/11/19,7/18/19
1273820,100870201,48009,,,,9/11/19,7/18/19
1273820,100870201,48009,,,,9/11/19,7/18/19
1273820,100870201,48009,,,,9/11/19,7/18/19
1273820,100870201,48009,,,,9/11/19,7/18/19
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1048774,101070200,32176,,,,10/29/19,
1139209,100796852,99701,,,,9/4/20,
1139209,100796852,99701,,,,9/4/20,7/27/20
1139209,100796852,99701,,,,9/4/20,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/4/20,
1139209,100796852,99701,,,,9/4/20,7/27/20
1139209,100796852,99701,,,,9/4/20,
1139209,100796852,99701,,,,9/11/19,
1139209,100796852,99701,,,,9/11/19,7/27/20
1139209,100796852,99701,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1188015,100808120,54943,,,,9/11/19,
1133302,100796784,16502,,,,9/11/19,
1133302,100796784,16502,,,,9/11/19,9/2/21
1133302,100796784,16502,,,,3/23/21,
1133302,100796784,16502,,,,3/23/21,9/2/21
1133302,100796784,16502,,,,9/11/19,
1133302,100796784,16502,,,,9/11/19,9/2/21
1133302,100796784,16502,,,,9/11/19,
1133302,100796784,16502,,,,9/11/19,9/2/21
1133302,100796784,16502,,,,9/11/19,
1133302,100796784,16502,,,,9/11/19,9/2/21
1133302,100796784,16502,,,,9/11/19,
1133302,100796784,16502,,,,9/11/19,9/2/21
1348453,100562804,7452,,,,11/19/19,
1348453,100562804,7452,,,,11/19/19,4/15/19
1348453,100562804,7452,,,,11/19/19,
1348453,100562804,7452,,,,11/19/19,4/15/19
1348453,100562804,7452,,,,11/19/19,
1348453,100562804,7452,,,,11/19/19,4/15/19
1348453,100562804,7452,,,,11/19/19,
1348453,100562804,7452,,,,11/19/19,4/15/19
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1096804,100591989,92647,,,,9/11/19,
1201846,100866741,8645,,,,9/11/19,11/30/21
1201846,100866741,8645,,,,9/11/19,
1201846,100866741,8645,,,,9/11/19,11/30/21
1201846,100866741,8645,,,,9/11/19,
1201846,100866741,8645,,,,9/11/19,11/30/21
1201846,100866741,8645,,,,9/11/19,
1201846,100866741,8645,,,,9/11/19,11/30/21
1201846,100866741,8645,,,,9/11/19,
1201846,100866741,8645,,,,9/11/19,11/30/21
1201846,100866741,8645,,,,9/11/19,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1058265,100775025,43209,,,,6/11/22,
1075409,100892751,,,,,12/1/19,
1075409,100892751,,,,,12/1/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,11/19/19,
1232434,100817799,,,,,11/19/19,
1232434,100817799,,,,,11/19/19,
1232434,100817799,,,,,11/7/19,
1232434,100817799,,,,,11/7/19,
1232434,100817799,,,,,11/7/19,
1232434,100817799,,,,,10/24/19,
1232434,100817799,,,,,10/24/19,
1232434,100817799,,,,,10/24/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1232434,100817799,,,,,9/11/19,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1327784,100801852,,,,,1/13/21,
1458181,101065546,22101,,,,9/11/19,
1458181,101065546,22101,,,,9/11/19,7/27/21
1458181,101065546,22101,,,,9/11/19,
1458181,101065546,22101,,,,9/11/19,7/27/21
1458181,101065546,22101,,,,9/11/19,
1458181,101065546,22101,,,,9/11/19,7/27/21
1458181,101065546,22101,,,,9/11/19,
1458181,101065546,22101,,,,9/11/19,7/27/21
1458181,101065546,22101,,,,11/7/19,
1458181,101065546,22101,,,,11/7/19,7/27/21
1418528,100605348,,,,,9/11/19,4/22/19
1418528,100605348,,,,,9/11/19,4/22/19
1418528,100605348,,,,,9/11/19,4/22/19
1418528,100605348,,,,,9/11/19,4/22/19
1418528,100605348,,,,,9/11/19,4/22/19
1152373,100668345,19348,,,,11/7/19,
1152373,100668345,19348,,,,11/7/19,
1152373,100668345,19348,,,,11/7/19,
1152373,100668345,19348,,,,11/7/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1267055,100745257,,,,,9/11/19,
1126336,100631285,24598,177,,,2/3/20,
1126336,100631285,24598,177,,,2/3/20,
1220052,100873021,39418,,,,9/11/19,
1220052,100873021,39418,,,,9/11/19,6/1/20
1220052,100873021,39418,,,,9/11/19,
1220052,100873021,39418,,,,9/11/19,6/1/20
1220052,100873021,39418,,,,9/11/19,
1220052,100873021,39418,,,,9/11/19,6/1/20
1220052,100873021,39418,,,,9/11/19,
1220052,100873021,39418,,,,9/11/19,6/1/20
1220052,100873021,39418,,,,9/11/19,
1220052,100873021,39418,,,,9/11/19,6/1/20
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1479794,100569425,6825,,,,9/11/19,
1542895,100888415,,,,,5/8/20,
1542895,100888415,,,,,5/8/20,
1542895,100888415,,,,,5/8/20,
1542895,100888415,,,,,5/8/20,
1542895,100888415,,,,,5/8/20,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1542895,100888415,,,,,10/24/19,
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1184103,100545276,11561,,,,9/11/19,
1184103,100545276,11561,,,,9/11/19,1/14/22
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1142253,100569425,98407,,,,9/11/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1174826,100937027,19567,,,,11/7/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1137032,100782133,32217,,,,9/11/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1596371,100605959,,,,,11/19/19,
1597406,101639278,,,,,2/21/20,
1597406,101639278,,,,,2/21/20,
1597406,101639278,,,,,2/21/20,
1597406,101639278,,,,,2/21/20,
1287613,100978891,21047,,,,6/23/20,7/27/21
1287613,100978891,21047,,,,6/23/20,
1287613,100978891,21047,,,,6/23/20,7/27/21
1287613,100978891,21047,,,,6/23/20,
1287613,100978891,21047,,,,6/23/20,7/27/21
1287613,100978891,21047,,,,6/23/20,
1287613,100978891,21047,,,,6/23/20,7/27/21
1287613,100978891,21047,,,,6/23/20,
1287613,100978891,21047,,,,6/23/20,7/27/21
1287613,100978891,21047,,,,6/23/20,
1360475,101376331,53213,,,,6/10/22,8/26/19
1360475,101376331,53213,,,,6/10/22,8/26/19
1360475,101376331,53213,,,,6/10/22,8/26/19
1360475,101376331,53213,,,,6/10/22,8/26/19
1360475,101376331,53213,,,,6/10/22,8/26/19
1491227,100542173,33067,,,,10/29/19,
1491227,100542173,33067,,,,10/29/19,
1491227,100542173,33067,,,,10/29/19,
1491227,100542173,33067,,,,10/29/19,
1491227,100542173,33067,,,,10/29/19,
1516546,100975236,7605,,,,11/19/19,5/29/20
1516546,100975236,7605,,,,11/19/19,5/29/20
1516546,100975236,7605,,,,11/19/19,5/29/20
1516546,100975236,7605,,,,11/19/19,5/29/20
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1440208,100898419,,,,,9/11/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1488600,100905727,30152,,,,11/19/19,
1498639,100676590,81201,,,,9/11/19,
1498639,100676590,81201,,,,9/11/19,
1498639,100676590,81201,,,,9/11/19,
1498639,100676590,81201,,,,9/11/19,
1498639,100676590,81201,,,,9/11/19,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1489740,100635800,,,,,7/4/21,
1171882,100574665,20853,,,,9/11/19,6/21/21
1171882,100574665,20853,,,,9/11/19,5/22/21
1171882,100574665,20853,,,,10/24/19,6/21/21
1171882,100574665,20853,,,,10/24/19,5/22/21
1171882,100574665,20853,,,,9/11/19,6/21/21
1171882,100574665,20853,,,,9/11/19,5/22/21
1171882,100574665,20853,,,,9/11/19,6/21/21
1171882,100574665,20853,,,,9/11/19,5/22/21
1171882,100574665,20853,,,,9/11/19,6/21/21
1171882,100574665,20853,,,,9/11/19,5/22/21
1249800,100969485,24059,,,,2/3/20,
1249800,100969485,24059,,,,2/3/20,12/16/19
1249800,100969485,24059,,,,2/3/20,3/3/22
1337925,100608420,,,,,9/11/19,9/12/19
1337925,100608420,,,,,9/11/19,11/5/18
1337925,100608420,,,,,9/11/19,9/12/19
1337925,100608420,,,,,9/11/19,11/5/18
1337925,100608420,,,,,9/11/19,9/12/19
1337925,100608420,,,,,9/11/19,11/5/18
1337925,100608420,,,,,9/11/19,9/12/19
1337925,100608420,,,,,9/11/19,11/5/18
1337925,100608420,,,,,9/11/19,9/12/19
1337925,100608420,,,,,9/11/19,11/5/18
1392557,101410932,85044,,,,10/24/19,8/11/18
1392557,101410932,85044,,,,10/24/19,8/11/18
1392557,101410932,85044,,,,10/24/19,8/11/18
1392557,101410932,85044,,,,10/24/19,8/11/18
1392557,101410932,85044,,,,10/24/19,8/11/18
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1633802,101823615,77494,,,,4/13/20,
1635368,100962372,2895,,,,9/11/19,
1635368,100962372,2895,,,,9/11/19,6/14/20
1635368,100962372,2895,,,,9/11/19,
1635368,100962372,2895,,,,9/11/19,6/14/20
1635368,100962372,2895,,,,9/11/19,
1635368,100962372,2895,,,,9/11/19,6/14/20
1635368,100962372,2895,,,,9/11/19,
1635368,100962372,2895,,,,9/11/19,6/14/20
1635368,100962372,2895,,,,9/11/19,
1635368,100962372,2895,,,,9/11/19,6/14/20
1640288,101825771,,,,,10/24/19,
1640288,101825771,,,,,10/24/19,
1640288,101825771,,,,,10/24/19,
1640288,101825771,,,,,11/7/19,
1640288,101825771,,,,,10/24/19,
1640401,101825884,,,,,10/24/19,3/20/20
1640401,101825884,,,,,10/24/19,3/20/20
1640401,101825884,,,,,10/24/19,3/20/20
1640401,101825884,,,,,10/24/19,3/20/20
1640401,101825884,,,,,11/7/19,3/20/20
1642004,101827324,32612,,,,10/29/19,
1642004,101827324,32612,,,,10/29/19,
1642004,101827324,32612,,,,10/29/19,
1642004,101827324,32612,,,,10/29/19,
1642004,101827324,32612,,,,10/29/19,
1643233,101828494,53207,,,,11/6/19,12/10/20
1643233,101828494,53207,,,,11/6/19,12/10/20
1643233,101828494,53207,,,,11/6/19,12/10/20
1643233,101828494,53207,,,,11/6/19,12/10/20
1643233,101828494,53207,,,,11/6/19,12/10/20
1644864,101829680,34711,,,,11/19/19,
1644864,101829680,34711,,,,11/19/19,
1644864,101829680,34711,,,,11/19/19,
1645754,101830414,80203,,,,11/19/19,
1645754,101830414,80203,,,,11/19/19,
1645754,101830414,80203,,,,11/19/19,
1645754,101830414,80203,,,,11/19/19,
1645754,101830414,80203,,,,11/19/19,
1645754,101830414,80203,,,,11/19/19,
1645923,101831143,53711,,,,11/19/19,
1645923,101831143,53711,,,,11/19/19,
1645923,101831143,53711,,,,11/19/19,
1645923,101831143,53711,,,,11/19/19,
1646965,100802171,20777,9730,,,9/11/19,10/1/21
1646965,100802171,20777,9730,,,9/11/19,10/11/21
1646965,100802171,20777,9730,,,9/11/19,10/8/21
1646965,100802171,20777,9730,,,11/25/19,10/1/21
1646965,100802171,20777,9730,,,11/25/19,10/11/21
1646965,100802171,20777,9730,,,11/25/19,10/8/21
1646965,100802171,20777,9730,,,9/11/19,10/1/21
1646965,100802171,20777,9730,,,9/11/19,10/11/21
1646965,100802171,20777,9730,,,9/11/19,10/8/21
1646965,100802171,20777,9730,,,9/11/19,10/1/21
1646965,100802171,20777,9730,,,9/11/19,10/11/21
1646965,100802171,20777,9730,,,9/11/19,10/8/21
1646965,100802171,20777,9730,,,11/25/19,10/1/21
1646965,100802171,20777,9730,,,11/25/19,10/11/21
1646965,100802171,20777,9730,,,11/25/19,10/8/21
1646965,100802171,20777,9730,,,9/11/19,10/1/21
1646965,100802171,20777,9730,,,9/11/19,10/11/21
1646965,100802171,20777,9730,,,9/11/19,10/8/21
1646965,100802171,20777,9730,,,9/11/19,10/1/21
1646965,100802171,20777,9730,,,9/11/19,10/11/21
1646965,100802171,20777,9730,,,9/11/19,10/8/21
1646965,100802171,20777,9730,,,9/11/19,10/1/21
1646965,100802171,20777,9730,,,9/11/19,10/11/21
1646965,100802171,20777,9730,,,9/11/19,10/8/21
1660983,101828738,19462,,,,11/7/19,7/29/22
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,7/29/22
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,7/29/22
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,7/29/22
1660983,101828738,19462,,,,11/7/19,
1660983,101828738,19462,,,,11/7/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
1487033,101542662,18067,,,,10/29/19,
